Alter;Geschlecht;Einkommen;Internet_Affinit‰t;Dating_App;Partnersuche;Wohngegend
31;w;397631;11;yes;yes;Kleinstadt
29;m;391083;11;yes;yes;Land
30;w;374481;11;yes;yes;Kleinstadt
30;w;401288;11;yes;yes;Kleinstadt
30;w;396077;11;yes;yes;Kleinstadt
31;w;389162;11;yes;yes;Kleinstadt
30;w;397925;11;yes;yes;Kleinstadt
30;w;379227;11;yes;no;Kleinstadt
30;w;412458;11;yes;yes;Land
30;w;402844;11;yes;yes;Kleinstadt
31;w;384897;11;yes;yes;Kleinstadt
29;w;436020;11;yes;yes;Dorf
29;w;428951;11;yes;no;Vorstadt
28;w;389297;11;yes;yes;Vorstadt
29;w;381928;11;yes;yes;Kleinstadt
30;w;414047;11;yes;no;Kleinstadt
30;w;408281;11;yes;yes;Kleinstadt
30;w;405330;11;yes;yes;Kleinstadt
30;w;408189;11;yes;yes;Kleinstadt
30;w;399661;11;yes;yes;Land
29;w;400896;11;yes;yes;Kleinstadt
28;w;405362;11;yes;yes;Dorf
32;w;422625;11;yes;no;Groﬂstadt
31;w;394361;11;no;yes;Kleinstadt
30;w;390464;11;yes;yes;Kleinstadt
31;w;401300;11;yes;yes;Kleinstadt
31;w;399334;11;yes;yes;Kleinstadt
31;m;388783;11;yes;yes;Kleinstadt
30;w;418441;11;yes;yes;Dorf
29;w;415087;11;yes;yes;Kleinstadt
30;w;376772;11;yes;yes;Kleinstadt
30;w;407594;11;yes;yes;Kleinstadt
29;w;391732;11;yes;yes;Kleinstadt
31;w;380212;11;yes;yes;Land
29;w;445382;11;yes;yes;Kleinstadt
30;w;414161;11;yes;yes;Kleinstadt
31;m;435935;11;yes;yes;Kleinstadt
29;w;406575;11;yes;yes;Kleinstadt
30;m;380184;11;yes;yes;Kleinstadt
32;m;406873;11;yes;yes;Groﬂstadt
31;w;391763;11;yes;yes;Kleinstadt
30;w;442120;11;yes;no;Land
29;w;391496;11;no;yes;Kleinstadt
29;w;407573;11;yes;yes;Kleinstadt
31;w;370510;11;yes;yes;Kleinstadt
30;w;440434;11;yes;yes;Vorstadt
30;w;421011;11;yes;no;Kleinstadt
30;w;388576;11;yes;yes;Kleinstadt
32;w;423544;11;yes;yes;Vorstadt
32;w;423911;11;yes;yes;Kleinstadt
30;w;370242;11;yes;yes;Kleinstadt
31;w;418190;11;yes;yes;Kleinstadt
28;w;402029;11;yes;yes;Kleinstadt
29;m;396910;11;no;yes;Kleinstadt
32;w;441819;11;yes;yes;Kleinstadt
31;w;401461;11;yes;no;Kleinstadt
31;w;397523;11;yes;yes;Kleinstadt
30;w;439774;11;yes;yes;Land
29;w;396048;11;yes;no;Kleinstadt
28;w;386546;11;yes;yes;Kleinstadt
28;w;392968;11;yes;yes;Kleinstadt
31;w;398647;11;yes;yes;Kleinstadt
32;w;391721;11;yes;no;Kleinstadt
30;w;402864;11;yes;yes;Kleinstadt
31;w;401844;11;yes;yes;Kleinstadt
31;w;413381;11;yes;yes;Groﬂstadt
31;w;379136;11;yes;yes;Kleinstadt
29;w;406947;11;yes;yes;Kleinstadt
31;w;395232;11;yes;yes;Kleinstadt
30;m;418379;11;yes;no;Vorstadt
29;w;392324;11;yes;yes;Kleinstadt
27;w;427400;11;yes;yes;Kleinstadt
30;w;419996;11;yes;yes;Kleinstadt
31;w;402221;11;yes;yes;Kleinstadt
33;w;425574;11;yes;yes;Kleinstadt
30;w;401644;11;no;yes;Land
29;m;376686;11;yes;yes;Kleinstadt
31;m;375958;11;no;yes;Vorstadt
31;w;350225;11;no;yes;Kleinstadt
31;w;409418;11;no;yes;Vorstadt
29;w;401215;11;no;yes;Kleinstadt
30;w;399118;11;yes;yes;Dorf
30;w;379970;11;no;yes;Land
29;w;393193;11;yes;yes;Groﬂstadt
30;w;412512;11;yes;yes;Land
31;w;394955;11;yes;yes;Kleinstadt
31;w;421049;11;yes;yes;Kleinstadt
30;w;413152;11;yes;yes;Kleinstadt
32;w;411605;11;yes;yes;Land
30;w;429215;11;yes;yes;Kleinstadt
26;w;384754;11;yes;yes;Vorstadt
31;w;452299;11;yes;yes;Kleinstadt
31;w;407055;11;yes;yes;Kleinstadt
31;m;408849;11;yes;yes;Kleinstadt
30;w;429873;11;yes;yes;Kleinstadt
30;w;395473;11;yes;no;Kleinstadt
30;w;403674;11;yes;yes;Kleinstadt
30;w;399139;11;yes;yes;Kleinstadt
32;w;388191;11;no;yes;Kleinstadt
29;w;379179;11;yes;yes;Kleinstadt
28;w;428998;11;yes;yes;Kleinstadt
28;w;405907;11;yes;yes;Kleinstadt
29;w;387896;11;yes;yes;Kleinstadt
29;w;365120;11;no;yes;Kleinstadt
28;w;390144;11;yes;yes;Kleinstadt
31;w;411766;11;yes;yes;Kleinstadt
31;w;386854;11;yes;no;Kleinstadt
30;w;376675;11;yes;yes;Kleinstadt
29;w;416741;11;yes;yes;Kleinstadt
30;w;407647;11;yes;yes;Land
29;w;369216;11;yes;yes;Kleinstadt
30;m;447438;11;yes;yes;Land
31;w;362409;11;yes;yes;Kleinstadt
30;w;334465;11;yes;yes;Vorstadt
31;w;382859;11;yes;yes;Kleinstadt
30;w;426812;11;yes;yes;Kleinstadt
30;w;386346;11;yes;no;Kleinstadt
29;w;428017;11;yes;yes;Kleinstadt
31;m;409040;11;yes;yes;Land
30;w;377607;11;yes;yes;Kleinstadt
32;w;376910;11;yes;yes;Kleinstadt
32;w;408442;11;yes;no;Kleinstadt
30;m;369414;11;yes;yes;Kleinstadt
31;w;411337;11;yes;yes;Kleinstadt
31;w;404757;11;yes;yes;Kleinstadt
30;w;456659;11;yes;no;Land
30;w;406179;11;yes;yes;Kleinstadt
30;w;383408;11;no;yes;Kleinstadt
30;m;385125;11;no;yes;Land
32;w;396377;11;yes;yes;Kleinstadt
30;w;386360;11;yes;yes;Kleinstadt
29;w;378611;11;yes;yes;Land
30;w;433458;11;yes;yes;Kleinstadt
31;w;396013;11;yes;yes;Land
31;w;394730;11;yes;yes;Kleinstadt
30;w;404613;11;yes;yes;Kleinstadt
32;w;376791;11;yes;yes;Kleinstadt
30;w;353189;11;yes;yes;Kleinstadt
30;w;398315;11;yes;yes;Kleinstadt
29;w;365965;11;yes;yes;Vorstadt
28;w;402971;11;yes;no;Kleinstadt
30;w;413847;11;yes;yes;Kleinstadt
29;w;401663;11;yes;yes;Kleinstadt
30;w;430332;11;yes;yes;Kleinstadt
30;w;406362;11;yes;yes;Kleinstadt
30;w;406569;11;yes;yes;Kleinstadt
31;w;421104;11;yes;yes;Kleinstadt
30;w;423592;11;yes;yes;Kleinstadt
29;w;412160;11;yes;yes;Kleinstadt
30;w;400125;11;yes;yes;Kleinstadt
29;w;386442;11;yes;yes;Kleinstadt
30;w;389137;11;yes;yes;Vorstadt
33;w;393469;11;yes;yes;Kleinstadt
30;w;425399;11;yes;yes;Kleinstadt
29;m;388992;11;yes;yes;Kleinstadt
29;w;385895;11;yes;yes;Kleinstadt
30;w;447580;11;yes;yes;Kleinstadt
30;w;421712;11;yes;yes;Kleinstadt
31;w;395769;11;yes;yes;Kleinstadt
30;w;392039;11;yes;yes;Groﬂstadt
31;w;381961;11;yes;yes;Vorstadt
30;m;352381;11;yes;yes;Kleinstadt
28;w;412534;11;yes;yes;Groﬂstadt
29;w;389992;11;yes;yes;Land
30;w;411232;11;yes;yes;Kleinstadt
29;m;434511;11;yes;yes;Kleinstadt
29;w;362789;11;yes;yes;Kleinstadt
29;w;374039;11;yes;yes;Kleinstadt
30;w;386995;11;yes;yes;Kleinstadt
30;w;436172;11;yes;yes;Kleinstadt
31;w;395421;11;yes;yes;Kleinstadt
29;w;370252;11;yes;yes;Kleinstadt
30;w;425758;11;yes;yes;Vorstadt
30;w;399121;11;yes;yes;Kleinstadt
30;w;445296;11;yes;yes;Kleinstadt
32;w;382395;11;yes;no;Dorf
31;w;423449;11;yes;yes;Kleinstadt
30;w;394717;11;yes;yes;Land
29;w;416172;11;no;yes;Kleinstadt
30;w;401678;11;no;yes;Kleinstadt
29;w;378105;11;yes;yes;Land
30;w;389146;11;no;yes;Vorstadt
29;w;411230;11;no;yes;Kleinstadt
29;w;398340;11;yes;yes;Kleinstadt
32;w;393189;11;yes;yes;Kleinstadt
31;w;373600;11;yes;no;Kleinstadt
31;m;362333;11;yes;yes;Kleinstadt
30;w;427896;11;yes;yes;Kleinstadt
31;w;389714;11;yes;yes;Kleinstadt
29;w;401042;11;yes;yes;Kleinstadt
31;w;398413;11;yes;yes;Kleinstadt
31;w;400488;11;yes;yes;Kleinstadt
30;w;403237;11;yes;yes;Kleinstadt
29;w;409153;11;yes;yes;Groﬂstadt
30;w;422853;11;yes;no;Kleinstadt
29;w;392501;11;yes;yes;Kleinstadt
28;m;406220;11;yes;yes;Kleinstadt
31;w;423891;11;yes;yes;Kleinstadt
28;w;419909;11;yes;yes;Kleinstadt
30;w;373735;11;no;yes;Kleinstadt
29;w;410736;11;yes;yes;Land
29;w;362091;11;yes;no;Kleinstadt
30;w;364012;11;yes;no;Kleinstadt
31;w;400142;11;yes;yes;Kleinstadt
31;w;398172;11;yes;yes;Kleinstadt
29;w;418871;11;yes;yes;Kleinstadt
31;w;394994;11;yes;yes;Kleinstadt
30;m;392708;11;yes;yes;Kleinstadt
30;w;373797;11;yes;yes;Land
31;w;439849;11;yes;yes;Kleinstadt
31;w;401534;11;no;yes;Kleinstadt
28;w;416273;11;yes;yes;Vorstadt
30;w;405962;11;yes;yes;Land
30;w;410451;11;yes;yes;Kleinstadt
31;w;379922;11;yes;yes;Kleinstadt
29;w;400506;11;yes;yes;Kleinstadt
29;w;413678;11;yes;yes;Kleinstadt
31;w;399835;11;yes;yes;Kleinstadt
31;w;390985;11;yes;no;Land
29;w;405839;11;yes;yes;Kleinstadt
29;w;396925;11;yes;yes;Kleinstadt
30;w;397648;11;yes;yes;Kleinstadt
31;w;387320;11;no;yes;Kleinstadt
29;w;397068;11;yes;yes;Kleinstadt
29;w;405219;11;yes;yes;Kleinstadt
30;w;414100;11;yes;yes;Kleinstadt
29;m;419347;11;yes;yes;Kleinstadt
31;w;425975;11;yes;yes;Kleinstadt
30;w;432036;11;yes;yes;Kleinstadt
31;w;403057;11;no;yes;Kleinstadt
28;w;421479;11;no;yes;Kleinstadt
30;w;389200;11;yes;yes;Kleinstadt
31;w;383954;11;yes;yes;Kleinstadt
29;w;374637;11;yes;yes;Kleinstadt
30;w;429166;11;yes;yes;Kleinstadt
30;m;384886;11;yes;no;Kleinstadt
30;w;426585;11;yes;yes;Kleinstadt
31;w;367616;11;yes;yes;Kleinstadt
30;m;419790;11;yes;yes;Kleinstadt
30;w;423436;11;yes;yes;Kleinstadt
28;m;357785;11;yes;yes;Vorstadt
30;w;381546;11;yes;yes;Vorstadt
30;w;401636;11;yes;yes;Kleinstadt
29;w;385049;11;yes;yes;Kleinstadt
29;w;414430;11;yes;no;Kleinstadt
31;w;380624;11;yes;yes;Kleinstadt
30;w;408070;11;yes;yes;Kleinstadt
30;w;392632;11;yes;yes;Land
30;w;420914;11;yes;yes;Kleinstadt
29;w;374518;11;yes;yes;Kleinstadt
31;w;428170;11;yes;yes;Groﬂstadt
27;w;362882;11;yes;yes;Kleinstadt
28;w;403982;11;yes;yes;Kleinstadt
29;w;398581;11;yes;yes;Kleinstadt
30;w;411630;11;yes;yes;Kleinstadt
30;m;407883;11;yes;yes;Land
29;m;412249;11;yes;yes;Kleinstadt
31;w;378823;11;yes;yes;Kleinstadt
29;w;374720;11;yes;yes;Vorstadt
31;w;383909;11;yes;yes;Kleinstadt
29;w;418096;11;yes;yes;Kleinstadt
30;w;406991;11;no;yes;Kleinstadt
30;w;378202;11;yes;yes;Land
29;w;396877;11;yes;yes;Kleinstadt
29;m;383994;11;no;yes;Kleinstadt
30;w;391762;11;yes;yes;Kleinstadt
30;w;385786;11;yes;yes;Kleinstadt
30;w;397834;11;yes;yes;Vorstadt
33;m;423016;11;yes;yes;Kleinstadt
31;m;412836;11;no;yes;Kleinstadt
28;w;400934;11;yes;yes;Kleinstadt
30;w;375175;11;no;yes;Kleinstadt
29;w;389516;11;yes;yes;Vorstadt
29;w;396674;11;no;yes;Kleinstadt
30;w;411690;11;no;yes;Kleinstadt
29;w;429381;11;yes;yes;Vorstadt
30;w;397526;11;yes;yes;Kleinstadt
31;w;396156;11;yes;yes;Kleinstadt
30;w;366603;11;yes;yes;Kleinstadt
32;w;391750;11;yes;yes;Kleinstadt
30;w;362356;11;yes;no;Kleinstadt
31;w;396465;11;yes;yes;Kleinstadt
30;w;383185;11;yes;yes;Kleinstadt
30;w;402911;11;yes;yes;Kleinstadt
29;w;372896;11;yes;yes;Kleinstadt
30;w;376793;11;yes;yes;Kleinstadt
30;w;389464;11;yes;yes;Kleinstadt
29;w;377747;11;yes;yes;Land
29;w;425617;11;yes;yes;Kleinstadt
30;w;401522;11;yes;yes;Kleinstadt
32;w;379916;11;yes;yes;Kleinstadt
31;w;407433;11;yes;no;Kleinstadt
28;w;412758;11;yes;yes;Land
30;w;402568;11;yes;yes;Groﬂstadt
30;w;399365;11;yes;yes;Kleinstadt
30;w;405440;11;yes;yes;Kleinstadt
29;w;394856;11;yes;yes;Kleinstadt
29;w;380380;11;yes;yes;Kleinstadt
31;w;386975;11;yes;yes;Land
28;w;410490;11;yes;yes;Kleinstadt
29;w;389110;11;yes;yes;Kleinstadt
31;m;395775;11;yes;yes;Land
28;w;421576;11;no;yes;Kleinstadt
31;m;399332;11;yes;yes;Groﬂstadt
29;w;394021;11;yes;yes;Kleinstadt
30;w;380602;11;yes;no;Land
32;w;438013;11;yes;yes;Kleinstadt
28;w;380240;11;yes;no;Kleinstadt
29;w;428410;11;yes;yes;Kleinstadt
29;w;423868;11;no;yes;Kleinstadt
28;w;408230;11;yes;no;Kleinstadt
30;w;390308;11;yes;yes;Land
31;w;382675;11;yes;yes;Groﬂstadt
29;w;404779;11;yes;yes;Kleinstadt
29;w;411689;11;yes;yes;Kleinstadt
28;w;388042;11;no;yes;Kleinstadt
29;w;418205;11;yes;yes;Kleinstadt
29;m;378337;11;yes;yes;Kleinstadt
31;m;390579;11;yes;no;Kleinstadt
31;w;389275;11;yes;no;Kleinstadt
30;w;408369;11;yes;yes;Kleinstadt
30;w;401128;11;yes;yes;Groﬂstadt
30;w;410372;11;yes;yes;Groﬂstadt
30;w;397720;11;yes;no;Land
31;w;402580;11;yes;yes;Kleinstadt
29;w;385015;11;yes;yes;Land
30;w;397663;11;yes;yes;Kleinstadt
31;w;412853;11;yes;yes;Kleinstadt
31;w;388494;11;yes;yes;Vorstadt
30;w;395925;11;no;yes;Vorstadt
31;w;399606;11;yes;yes;Kleinstadt
29;w;411179;11;yes;yes;Kleinstadt
30;w;455856;11;yes;yes;Land
28;w;410328;11;yes;yes;Kleinstadt
30;w;390929;11;yes;yes;Kleinstadt
29;w;373969;11;yes;yes;Kleinstadt
30;w;409341;11;yes;yes;Vorstadt
29;w;386934;11;yes;yes;Kleinstadt
30;w;405799;11;no;yes;Kleinstadt
29;w;378564;11;yes;yes;Kleinstadt
29;w;405669;11;yes;yes;Kleinstadt
31;m;392714;11;yes;yes;Kleinstadt
29;w;380489;11;no;yes;Kleinstadt
31;w;377275;11;yes;yes;Kleinstadt
29;w;416205;11;yes;yes;Kleinstadt
30;w;404593;11;yes;yes;Kleinstadt
30;m;384843;11;yes;yes;Vorstadt
30;w;419809;11;yes;yes;Kleinstadt
31;m;401326;11;no;yes;Kleinstadt
30;w;386041;11;yes;yes;Land
29;w;411737;11;yes;yes;Kleinstadt
33;w;414214;11;yes;yes;Land
30;w;396091;11;yes;yes;Vorstadt
31;w;406356;11;yes;yes;Kleinstadt
31;w;386273;11;yes;yes;Land
31;m;393010;11;yes;yes;Kleinstadt
30;w;414605;11;yes;yes;Kleinstadt
30;w;389087;11;yes;yes;Kleinstadt
29;w;425283;11;yes;yes;Land
30;w;417351;11;yes;yes;Kleinstadt
29;w;360609;11;no;yes;Kleinstadt
30;w;415649;11;yes;yes;Kleinstadt
30;w;409473;11;yes;yes;Kleinstadt
30;w;443128;11;yes;yes;Kleinstadt
31;w;420198;11;yes;yes;Kleinstadt
30;w;438107;11;yes;yes;Vorstadt
30;w;427780;11;yes;no;Vorstadt
31;m;408523;11;yes;yes;Kleinstadt
28;w;375719;11;yes;no;Kleinstadt
30;w;375996;11;yes;yes;Kleinstadt
29;w;365953;11;yes;yes;Vorstadt
29;w;391643;11;no;yes;Land
29;w;428733;11;yes;yes;Kleinstadt
30;w;408776;11;no;yes;Kleinstadt
31;w;398003;11;yes;yes;Kleinstadt
29;w;420122;11;yes;yes;Kleinstadt
30;w;428769;11;yes;yes;Dorf
29;w;407236;11;yes;yes;Vorstadt
30;w;409533;11;yes;yes;Kleinstadt
31;w;380860;11;yes;yes;Kleinstadt
29;w;392364;11;no;no;Kleinstadt
31;w;380632;11;yes;no;Land
28;w;402526;11;no;yes;Kleinstadt
30;w;383303;11;no;no;Kleinstadt
31;w;436980;11;yes;yes;Kleinstadt
31;w;406285;11;yes;yes;Vorstadt
29;w;379790;11;yes;yes;Kleinstadt
29;w;352441;11;yes;yes;Groﬂstadt
28;w;425313;11;yes;yes;Kleinstadt
28;w;378906;11;yes;yes;Kleinstadt
30;w;449307;11;yes;yes;Kleinstadt
30;w;406770;11;yes;yes;Land
31;w;415529;11;yes;yes;Land
31;w;383751;11;yes;yes;Kleinstadt
29;w;391606;11;yes;yes;Kleinstadt
30;w;427923;11;yes;yes;Kleinstadt
32;w;385930;11;no;yes;Kleinstadt
29;w;427362;11;no;yes;Kleinstadt
31;w;380113;11;yes;yes;Dorf
29;m;402705;11;yes;yes;Kleinstadt
30;w;403349;11;yes;yes;Kleinstadt
31;w;392812;11;no;yes;Kleinstadt
31;w;407551;11;yes;yes;Kleinstadt
30;w;421847;11;yes;yes;Kleinstadt
31;w;393596;11;yes;yes;Kleinstadt
30;w;387782;11;yes;yes;Dorf
30;w;402840;11;yes;yes;Kleinstadt
31;w;377232;11;yes;yes;Kleinstadt
30;w;418113;11;yes;yes;Kleinstadt
33;w;355115;11;yes;yes;Kleinstadt
28;w;395791;11;yes;yes;Kleinstadt
32;w;424786;11;yes;yes;Kleinstadt
31;m;411598;11;yes;yes;Kleinstadt
28;m;391570;11;no;yes;Kleinstadt
32;w;391643;11;yes;yes;Groﬂstadt
30;w;394683;11;no;yes;Kleinstadt
29;w;423788;11;yes;yes;Kleinstadt
29;w;424353;11;yes;yes;Land
31;w;391488;11;yes;yes;Kleinstadt
31;w;389975;11;yes;yes;Kleinstadt
30;w;393991;11;yes;yes;Vorstadt
31;w;408726;11;yes;yes;Kleinstadt
29;w;398261;11;yes;yes;Groﬂstadt
30;m;398022;11;yes;yes;Land
31;w;396706;11;yes;yes;Land
29;w;374629;11;yes;yes;Land
30;w;387359;11;yes;yes;Land
28;w;407102;11;yes;yes;Kleinstadt
30;w;406453;11;no;yes;Kleinstadt
30;w;366001;11;yes;yes;Groﬂstadt
29;w;382180;11;yes;no;Kleinstadt
30;w;412498;11;yes;yes;Kleinstadt
29;w;387974;11;yes;yes;Land
30;w;435145;11;yes;yes;Vorstadt
30;w;390702;11;yes;yes;Kleinstadt
30;w;383575;11;yes;yes;Kleinstadt
29;w;406068;11;yes;yes;Kleinstadt
30;w;375928;11;yes;no;Kleinstadt
30;m;390281;11;no;yes;Kleinstadt
30;w;388651;11;yes;yes;Kleinstadt
31;w;409546;11;yes;yes;Kleinstadt
30;w;378632;11;yes;yes;Kleinstadt
30;w;357628;11;yes;yes;Groﬂstadt
30;w;405649;11;yes;yes;Vorstadt
30;w;361802;11;yes;yes;Kleinstadt
31;w;429032;11;yes;yes;Kleinstadt
32;w;403511;11;yes;yes;Groﬂstadt
29;w;444876;11;yes;yes;Kleinstadt
29;w;362853;11;yes;no;Kleinstadt
29;w;365506;11;yes;yes;Kleinstadt
30;w;434480;11;yes;yes;Kleinstadt
29;w;393283;11;yes;yes;Kleinstadt
29;w;364181;11;yes;yes;Kleinstadt
29;w;381341;11;yes;yes;Kleinstadt
32;w;393688;11;yes;yes;Kleinstadt
27;w;384387;11;yes;yes;Kleinstadt
30;w;393126;11;yes;yes;Vorstadt
29;w;380537;11;yes;yes;Dorf
31;w;369502;11;yes;yes;Kleinstadt
29;w;366499;11;yes;yes;Kleinstadt
31;w;421261;11;yes;yes;Kleinstadt
31;w;416085;11;yes;no;Kleinstadt
30;w;386780;11;yes;no;Kleinstadt
31;w;427296;11;yes;yes;Kleinstadt
30;w;405872;11;yes;yes;Kleinstadt
30;w;409658;11;yes;yes;Kleinstadt
29;w;417655;11;no;yes;Kleinstadt
30;w;405516;11;yes;yes;Kleinstadt
31;w;382515;11;yes;yes;Land
30;w;386364;11;yes;yes;Kleinstadt
29;w;417948;11;yes;yes;Land
30;w;401990;11;yes;yes;Kleinstadt
28;w;404794;11;yes;yes;Kleinstadt
30;w;431087;11;yes;yes;Land
29;w;375672;11;yes;no;Kleinstadt
31;m;389989;11;yes;yes;Kleinstadt
31;w;404872;11;yes;yes;Vorstadt
30;w;446497;11;yes;yes;Kleinstadt
30;w;399678;11;yes;yes;Kleinstadt
30;w;411426;11;yes;yes;Kleinstadt
31;w;416689;11;yes;yes;Kleinstadt
29;w;457376;11;yes;yes;Land
30;w;416210;11;yes;yes;Kleinstadt
31;w;392404;11;yes;yes;Land
29;w;417462;11;no;yes;Kleinstadt
30;w;406125;11;yes;yes;Kleinstadt
31;w;379371;11;yes;no;Land
30;w;356553;11;yes;yes;Land
30;w;381039;11;yes;yes;Kleinstadt
31;w;393675;11;yes;yes;Kleinstadt
30;w;392797;11;yes;yes;Kleinstadt
29;w;413142;11;yes;yes;Land
28;w;396652;11;yes;yes;Kleinstadt
29;w;389124;11;yes;yes;Groﬂstadt
30;w;404659;11;yes;yes;Kleinstadt
30;w;361838;11;yes;yes;Vorstadt
29;w;413906;11;yes;yes;Kleinstadt
29;w;404966;11;yes;yes;Kleinstadt
30;w;389875;11;yes;yes;Kleinstadt
31;w;388613;11;yes;yes;Kleinstadt
29;w;421917;11;yes;yes;Kleinstadt
29;w;373677;11;yes;yes;Kleinstadt
30;w;375776;11;yes;yes;Kleinstadt
29;w;384643;11;no;yes;Kleinstadt
30;w;387916;11;yes;yes;Kleinstadt
30;w;369111;11;yes;yes;Kleinstadt
29;w;389986;11;yes;yes;Kleinstadt
30;w;380959;11;yes;yes;Groﬂstadt
32;w;414243;11;yes;yes;Kleinstadt
31;w;385052;11;yes;yes;Vorstadt
30;w;397341;11;yes;yes;Kleinstadt
31;w;376488;11;yes;yes;Kleinstadt
29;w;395597;11;yes;yes;Kleinstadt
30;w;426969;11;yes;yes;Kleinstadt
29;w;391040;11;yes;yes;Kleinstadt
30;w;423576;11;yes;no;Kleinstadt
30;m;383286;11;yes;yes;Land
30;w;423412;11;yes;no;Kleinstadt
29;w;366493;11;yes;yes;Kleinstadt
30;m;404680;11;yes;yes;Kleinstadt
30;w;398428;11;yes;yes;Groﬂstadt
31;w;402235;11;yes;yes;Kleinstadt
30;w;367372;11;no;yes;Kleinstadt
30;w;405094;11;yes;yes;Land
31;w;352676;11;yes;no;Kleinstadt
30;w;419979;11;yes;yes;Vorstadt
29;w;400984;11;yes;no;Kleinstadt
32;m;426226;11;no;yes;Kleinstadt
30;w;389678;11;no;yes;Kleinstadt
30;w;415251;11;yes;yes;Kleinstadt
30;w;409412;11;yes;yes;Kleinstadt
30;w;386566;11;yes;yes;Kleinstadt
30;m;373269;11;yes;yes;Kleinstadt
32;w;383651;11;yes;yes;Kleinstadt
31;w;392061;11;yes;no;Kleinstadt
32;w;410088;11;no;yes;Land
30;w;416312;11;yes;yes;Land
31;w;369755;11;yes;yes;Land
31;w;389274;11;no;yes;Land
31;w;368541;11;yes;yes;Kleinstadt
31;w;384209;11;yes;yes;Kleinstadt
31;w;389712;11;yes;yes;Kleinstadt
29;w;386015;11;yes;yes;Kleinstadt
29;w;395893;11;yes;yes;Kleinstadt
29;m;393322;11;yes;yes;Land
30;w;417228;11;yes;no;Groﬂstadt
31;w;394848;11;yes;yes;Kleinstadt
30;w;374810;11;yes;yes;Dorf
30;w;405926;11;no;yes;Vorstadt
29;m;399573;11;yes;yes;Kleinstadt
31;w;392312;11;yes;yes;Kleinstadt
31;w;409140;11;yes;yes;Kleinstadt
30;w;427897;11;yes;yes;Kleinstadt
30;w;430495;11;yes;no;Kleinstadt
30;m;389834;11;yes;yes;Vorstadt
30;w;382667;11;yes;yes;Kleinstadt
30;w;415686;11;yes;yes;Kleinstadt
29;w;388611;11;yes;no;Kleinstadt
32;w;402336;11;yes;yes;Groﬂstadt
31;w;354334;11;yes;yes;Kleinstadt
31;w;398558;11;yes;yes;Kleinstadt
30;w;429846;11;yes;yes;Kleinstadt
30;w;394207;11;yes;no;Kleinstadt
30;w;392233;11;yes;yes;Kleinstadt
31;w;385089;11;yes;yes;Kleinstadt
30;w;431761;11;yes;yes;Kleinstadt
31;w;344220;11;no;yes;Kleinstadt
29;w;430267;11;yes;yes;Kleinstadt
30;w;424437;11;no;no;Kleinstadt
30;w;393736;11;yes;yes;Kleinstadt
29;w;365110;11;yes;yes;Groﬂstadt
31;w;403610;11;yes;yes;Vorstadt
28;w;406047;11;yes;no;Kleinstadt
29;w;375244;11;yes;yes;Kleinstadt
31;w;417837;11;yes;yes;Kleinstadt
31;w;389758;11;yes;yes;Kleinstadt
30;w;390585;11;yes;yes;Kleinstadt
30;w;431808;11;yes;yes;Kleinstadt
31;w;383067;11;yes;yes;Kleinstadt
29;w;376841;11;yes;yes;Land
28;w;450483;11;yes;yes;Kleinstadt
29;w;386341;11;yes;yes;Land
30;w;385650;11;yes;yes;Vorstadt
31;w;411987;11;yes;yes;Kleinstadt
29;w;401387;11;no;yes;Vorstadt
30;m;414196;11;yes;yes;Kleinstadt
31;w;397067;11;yes;yes;Vorstadt
30;w;378165;11;yes;yes;Kleinstadt
29;w;415839;11;yes;yes;Kleinstadt
29;w;373435;11;yes;yes;Kleinstadt
30;w;382289;11;yes;yes;Kleinstadt
31;w;409472;11;yes;yes;Kleinstadt
30;w;388660;11;yes;yes;Kleinstadt
31;w;424577;11;yes;yes;Kleinstadt
30;w;415958;11;yes;yes;Kleinstadt
31;w;392410;11;yes;yes;Kleinstadt
30;w;384220;11;yes;yes;Kleinstadt
31;w;375726;11;yes;yes;Kleinstadt
30;w;377190;11;yes;yes;Land
31;m;379784;11;yes;yes;Kleinstadt
29;w;398330;11;yes;yes;Kleinstadt
31;w;460254;11;yes;yes;Kleinstadt
30;w;364131;11;yes;no;Kleinstadt
28;m;382300;11;yes;yes;Kleinstadt
30;w;378567;11;yes;yes;Kleinstadt
31;w;400856;11;yes;yes;Dorf
30;w;429281;11;yes;yes;Kleinstadt
31;w;397093;11;no;yes;Kleinstadt
30;w;396544;11;no;yes;Kleinstadt
29;w;413623;11;yes;yes;Kleinstadt
28;w;395230;11;yes;yes;Kleinstadt
28;m;415128;11;yes;yes;Kleinstadt
30;w;405419;11;no;yes;Kleinstadt
29;w;388625;11;yes;yes;Kleinstadt
31;w;437735;11;yes;yes;Kleinstadt
29;m;397300;11;yes;yes;Vorstadt
31;w;404477;11;yes;yes;Vorstadt
30;w;392945;11;yes;yes;Kleinstadt
30;w;415392;11;yes;yes;Kleinstadt
30;m;381785;11;yes;yes;Kleinstadt
28;w;411409;11;yes;yes;Kleinstadt
30;w;387218;11;yes;yes;Kleinstadt
30;w;369203;11;yes;yes;Land
30;w;401756;11;no;no;Kleinstadt
29;m;404298;11;yes;yes;Kleinstadt
28;w;416020;11;yes;yes;Kleinstadt
31;w;385642;11;yes;yes;Kleinstadt
31;w;416552;11;yes;yes;Vorstadt
30;w;373072;11;yes;yes;Kleinstadt
